Model,MDO34
Firmware Version,1.10.4

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,0.0004,
Horizontal Delay,0,
Sample Interval,4e-08,
Record Length,100000,
Gating,0.0% to 100.0%,
Probe Attenuation,5,250
Vertical Units,A,V
Vertical Offset,0,0
Vertical Scale,1,20
Vertical Position,0,0
,,
,,
,,
Label,,
TIME,CH1,CH2
1.33744e-03,0.24,0
1.33748e-03,0.16,0
1.33752e-03,0.12,0
1.33756e-03,0.08,0
1.33760e-03,0.04,0
1.33764e-03,0,0
1.33768e-03,0,0
1.33772e-03,0,0
1.33776e-03,-0.04,0
1.33780e-03,-0.08,0
1.33784e-03,-0.12,0
1.33788e-03,-0.12,0
1.33792e-03,-0.12,0
1.33796e-03,-0.2,0
1.33800e-03,-0.24,0
1.33804e-03,-0.24,0
1.33808e-03,-0.28,0
1.33812e-03,-0.28,0
1.33816e-03,-0.32,0.8
1.33820e-03,-0.36,0.8
1.33824e-03,-0.4,1.6
1.33828e-03,-0.44,-0.8
1.33832e-03,-0.48,-38.4
1.33836e-03,-0.56,-25.6
1.33840e-03,-0.44,-24
1.33844e-03,-0.56,-30.4
1.33848e-03,-0.56,-34.4
1.33852e-03,-0.56,-28.8
1.33856e-03,-0.64,-26.4
1.33860e-03,-0.72,-30.4
1.33864e-03,-0.64,-32
1.33868e-03,-0.72,-29.6
1.33872e-03,-0.76,-28
1.33876e-03,-0.8,-28.8
1.33880e-03,-0.84,-31.2
1.33884e-03,-0.88,-29.6
1.33888e-03,-0.84,-28.8
1.33892e-03,-0.88,-29.6
1.33896e-03,-0.96,-30.4
1.33900e-03,-0.96,-30.4
1.33904e-03,-1,-28.8
1.33908e-03,-1,-28.8
1.33912e-03,-1,-29.6
1.33916e-03,-1.04,-29.6
1.33920e-03,-1.08,-29.6
1.33924e-03,-1.12,-29.6
1.33928e-03,-1.16,-29.6
1.33932e-03,-1.16,-29.6
1.33936e-03,-1.16,-29.6
1.33940e-03,-1.2,-29.6
1.33944e-03,-1.24,-29.6
1.33948e-03,-1.24,-29.6
1.33952e-03,-1.28,-30.4
1.33956e-03,-1.28,-28.8
1.33960e-03,-1.28,-28.8
1.33964e-03,-1.32,-29.6
1.33968e-03,-1.32,-29.6
1.33972e-03,-1.32,-29.6
1.33976e-03,-1.36,-29.6
1.33980e-03,-1.36,-29.6
1.33984e-03,-1.4,-29.6
1.33988e-03,-1.4,-29.6
1.33992e-03,-1.4,-29.6
1.33996e-03,-1.44,-29.6
1.34000e-03,-1.44,-30.4
1.34004e-03,-1.44,-29.6
1.34008e-03,-1.44,-29.6
1.34012e-03,-1.48,-30.4
1.34016e-03,-1.48,-29.6
1.34020e-03,-1.52,-29.6
1.34024e-03,-1.48,-29.6
1.34028e-03,-1.48,-29.6
1.34032e-03,-1.52,-29.6
1.34036e-03,-1.52,-28.8
1.34040e-03,-1.48,-29.6
1.34044e-03,-1.52,-29.6
1.34048e-03,-1.56,-29.6
1.34052e-03,-1.52,-29.6
1.34056e-03,-1.56,-30.4
1.34060e-03,-1.52,-29.6
1.34064e-03,-1.48,-29.6
1.34068e-03,-1.56,-29.6
1.34072e-03,-1.52,-30.4
1.34076e-03,-1.52,-28.8
1.34080e-03,-1.52,-29.6
1.34084e-03,-1.48,-29.6
1.34088e-03,-1.52,-29.6
1.34092e-03,-1.48,-29.6
1.34096e-03,-1.52,-29.6
1.34100e-03,-1.48,-29.6
1.34104e-03,-1.48,-29.6
1.34108e-03,-1.48,-29.6
1.34112e-03,-1.44,-29.6
1.34116e-03,-1.48,-29.6
1.34120e-03,-1.48,-30.4
1.34124e-03,-1.44,-29.6
1.34128e-03,-1.44,-29.6
1.34132e-03,-1.44,-29.6
1.34136e-03,-1.4,-28.8
1.34140e-03,-1.36,-29.6
1.34144e-03,-1.4,-29.6
1.34148e-03,-1.36,-29.6
1.34152e-03,-1.36,-29.6
1.34156e-03,-1.36,-30.4
1.34160e-03,-1.32,-29.6
1.34164e-03,-1.32,-29.6
1.34168e-03,-1.32,-29.6
1.34172e-03,-1.28,-29.6
1.34176e-03,-1.28,-29.6
1.34180e-03,-1.24,-28.8
1.34184e-03,-1.24,-29.6
1.34188e-03,-1.24,-29.6
1.34192e-03,-1.24,-29.6
1.34196e-03,-1.2,-29.6
1.34200e-03,-1.16,-29.6
1.34204e-03,-1.16,-29.6
1.34208e-03,-1.12,-29.6
1.34212e-03,-1.08,-28.8
1.34216e-03,-1.08,-29.6
1.34220e-03,-1.04,-28
1.34224e-03,-1,-26.4
1.34228e-03,-1,-16
1.34232e-03,-0.92,-0.8
1.34236e-03,-0.88,1.6
1.34240e-03,-0.92,-0.8
1.34244e-03,-0.84,-0.8
1.34248e-03,-0.88,0
1.34252e-03,-0.88,0
1.34256e-03,-0.76,0
1.34260e-03,-0.72,-0.8
1.34264e-03,-0.76,-0.8
1.34268e-03,-0.72,0
1.34272e-03,-0.68,0
1.34276e-03,-0.64,-0.8
1.34280e-03,-0.6,0
1.34284e-03,-0.56,0
1.34288e-03,-0.6,0
1.34292e-03,-0.52,-0.8
1.34296e-03,-0.52,-0.8
1.34300e-03,-0.44,0
1.34304e-03,-0.4,0
1.34308e-03,-0.36,-0.8
1.34312e-03,-0.36,0
1.34316e-03,-0.32,-0.8
1.34320e-03,-0.28,-0.8
1.34324e-03,-0.24,0
1.34328e-03,-0.2,-0.8
1.34332e-03,-0.2,-0.8
1.34336e-03,-0.16,-0.8
1.34340e-03,-0.12,0
1.34344e-03,-0.04,0
1.34348e-03,0,-0.8
1.34352e-03,-0.04,0
1.34356e-03,-0.04,0
1.34360e-03,0,0
1.34364e-03,0.04,0
1.34368e-03,0.08,0
1.34372e-03,0.08,-0.8
1.34376e-03,0.12,0
1.34380e-03,0.16,-0.8
1.34384e-03,0.2,0
1.34388e-03,0.2,0
1.34392e-03,0.28,0
1.34396e-03,0.28,0
1.34400e-03,0.32,-0.8
1.34404e-03,0.32,-1.6
1.34408e-03,0.4,-2.4
1.34412e-03,0.44,-2.4
1.34416e-03,0.44,9.6
1.34420e-03,0.6,27.2
1.34424e-03,0.52,33.6
1.34428e-03,0.56,30.4
1.34432e-03,0.6,28
1.34436e-03,0.6,31.2
1.34440e-03,0.6,30.4
1.34444e-03,0.72,28.8
1.34448e-03,0.72,27.2
1.34452e-03,0.68,28.8
1.34456e-03,0.8,30.4
1.34460e-03,0.76,29.6
1.34464e-03,0.8,28
1.34468e-03,0.84,29.6
1.34472e-03,0.88,30.4
1.34476e-03,0.88,28.8
1.34480e-03,0.92,28.8
1.34484e-03,0.96,28.8
1.34488e-03,1.04,28.8
1.34492e-03,1.04,28.8
1.34496e-03,1,28.8
1.34500e-03,1.04,28
1.34504e-03,1.08,29.6
1.34508e-03,1.12,28.8
1.34512e-03,1.16,28.8
1.34516e-03,1.16,28.8
1.34520e-03,1.16,29.6
1.34524e-03,1.2,28
1.34528e-03,1.24,28.8
1.34532e-03,1.24,28.8
1.34536e-03,1.28,28.8
1.34540e-03,1.28,28.8
1.34544e-03,1.28,28.8
1.34548e-03,1.28,29.6
1.34552e-03,1.32,29.6
1.34556e-03,1.36,29.6
1.34560e-03,1.32,28.8
1.34564e-03,1.36,29.6
1.34568e-03,1.36,28.8
1.34572e-03,1.36,29.6
1.34576e-03,1.4,28.8
1.34580e-03,1.44,28.8
1.34584e-03,1.44,29.6
1.34588e-03,1.48,28.8
1.34592e-03,1.44,28.8
1.34596e-03,1.52,29.6
1.34600e-03,1.48,28.8
1.34604e-03,1.52,28.8
1.34608e-03,1.52,28
1.34612e-03,1.48,29.6
1.34616e-03,1.48,29.6
1.34620e-03,1.52,28.8
1.34624e-03,1.52,29.6
1.34628e-03,1.52,28.8
1.34632e-03,1.52,28
1.34636e-03,1.52,29.6
1.34640e-03,1.52,28.8
1.34644e-03,1.56,28.8
1.34648e-03,1.56,29.6
1.34652e-03,1.56,29.6
1.34656e-03,1.52,28.8
1.34660e-03,1.52,29.6
1.34664e-03,1.56,28.8
1.34668e-03,1.56,28.8
1.34672e-03,1.56,29.6
1.34676e-03,1.56,29.6
1.34680e-03,1.52,28.8
1.34684e-03,1.52,28.8
1.34688e-03,1.52,28.8
1.34692e-03,1.52,29.6
1.34696e-03,1.48,28.8
1.34700e-03,1.52,29.6
1.34704e-03,1.52,28.8
1.34708e-03,1.48,28.8
1.34712e-03,1.44,28.8
1.34716e-03,1.48,28.8
1.34720e-03,1.44,28.8
1.34724e-03,1.44,28.8
1.34728e-03,1.44,29.6
1.34732e-03,1.4,28.8
1.34736e-03,1.4,28.8
1.34740e-03,1.36,28.8
1.34744e-03,1.36,29.6
1.34748e-03,1.32,28.8
1.34752e-03,1.32,28.8
1.34756e-03,1.32,29.6
1.34760e-03,1.28,28.8
1.34764e-03,1.28,29.6
1.34768e-03,1.24,28.8
1.34772e-03,1.24,28.8
1.34776e-03,1.24,29.6
1.34780e-03,1.2,29.6
1.34784e-03,1.2,29.6
1.34788e-03,1.2,28.8
1.34792e-03,1.16,29.6
1.34796e-03,1.12,28.8
1.34800e-03,1.08,28.8
1.34804e-03,1.08,28
1.34808e-03,1.04,26.4
1.34812e-03,1,24
1.34816e-03,1,18.4
1.34820e-03,0.92,0
1.34824e-03,0.88,-3.2
1.34828e-03,0.96,-4
1.34832e-03,0.88,-1.6
1.34836e-03,0.84,0.8
1.34840e-03,0.84,0.8
1.34844e-03,0.76,0.8
1.34848e-03,0.72,0
1.34852e-03,0.72,0
1.34856e-03,0.68,0
1.34860e-03,0.68,-0.8
1.34864e-03,0.64,-0.8
1.34868e-03,0.56,0
1.34872e-03,0.56,0
1.34876e-03,0.56,0
1.34880e-03,0.52,0
1.34884e-03,0.48,0
1.34888e-03,0.4,0
1.34892e-03,0.4,-0.8
1.34896e-03,0.36,0
1.34900e-03,0.36,0
1.34904e-03,0.32,0
1.34908e-03,0.28,0
1.34912e-03,0.24,0
1.34916e-03,0.2,0
1.34920e-03,0.2,0
1.34924e-03,0.16,0
1.34928e-03,0.12,0
1.34932e-03,0.08,0
1.34936e-03,0.04,0
1.34940e-03,0.04,0
1.34944e-03,0,0
1.34948e-03,0,0
1.34952e-03,0,0
1.34956e-03,-0.12,0
1.34960e-03,-0.12,0
1.34964e-03,-0.12,0
1.34968e-03,-0.12,0
1.34972e-03,-0.2,0
1.34976e-03,-0.2,0
1.34980e-03,-0.24,0
1.34984e-03,-0.24,0
1.34988e-03,-0.32,0
1.34992e-03,-0.32,0.8
1.34996e-03,-0.36,1.6
1.35000e-03,-0.36,1.6
1.35004e-03,-0.44,-4.8
1.35008e-03,-0.52,-39.2
1.35012e-03,-0.56,-33.6
1.35016e-03,-0.48,-24
1.35020e-03,-0.6,-26.4
1.35024e-03,-0.56,-32.8
1.35028e-03,-0.56,-32
1.35032e-03,-0.68,-28
1.35036e-03,-0.76,-28
1.35040e-03,-0.68,-30.4
1.35044e-03,-0.76,-31.2
1.35048e-03,-0.8,-28.8
1.35052e-03,-0.76,-28
1.35056e-03,-0.88,-29.6
1.35060e-03,-0.88,-30.4
1.35064e-03,-0.88,-29.6
1.35068e-03,-0.88,-28.8
1.35072e-03,-0.92,-29.6
1.35076e-03,-1,-29.6
1.35080e-03,-1.04,-30.4
1.35084e-03,-1.04,-29.6
1.35088e-03,-1.04,-29.6
1.35092e-03,-1.08,-29.6
1.35096e-03,-1.08,-29.6
1.35100e-03,-1.12,-29.6
1.35104e-03,-1.16,-30.4
1.35108e-03,-1.16,-29.6
1.35112e-03,-1.16,-29.6
1.35116e-03,-1.24,-29.6
1.35120e-03,-1.24,-29.6
1.35124e-03,-1.24,-29.6
1.35128e-03,-1.28,-30.4
1.35132e-03,-1.28,-29.6
1.35136e-03,-1.28,-28.8
1.35140e-03,-1.32,-29.6
1.35144e-03,-1.36,-29.6
1.35148e-03,-1.32,-29.6
1.35152e-03,-1.36,-29.6
1.35156e-03,-1.4,-28.8
1.35160e-03,-1.4,-29.6
1.35164e-03,-1.44,-28.8
1.35168e-03,-1.4,-29.6
1.35172e-03,-1.44,-29.6
1.35176e-03,-1.44,-29.6
1.35180e-03,-1.48,-28.8
1.35184e-03,-1.44,-30.4
1.35188e-03,-1.48,-29.6
1.35192e-03,-1.48,-29.6
1.35196e-03,-1.48,-30.4
1.35200e-03,-1.48,-29.6
1.35204e-03,-1.52,-29.6
1.35208e-03,-1.52,-29.6
1.35212e-03,-1.56,-28.8
1.35216e-03,-1.52,-29.6
1.35220e-03,-1.48,-28.8
1.35224e-03,-1.52,-29.6
1.35228e-03,-1.52,-28.8
1.35232e-03,-1.52,-29.6
1.35236e-03,-1.56,-29.6
1.35240e-03,-1.52,-29.6
1.35244e-03,-1.52,-29.6
1.35248e-03,-1.52,-29.6
1.35252e-03,-1.56,-29.6
1.35256e-03,-1.56,-30.4
1.35260e-03,-1.52,-29.6
1.35264e-03,-1.52,-29.6
1.35268e-03,-1.52,-29.6
1.35272e-03,-1.52,-28.8
1.35276e-03,-1.48,-30.4
1.35280e-03,-1.48,-30.4
1.35284e-03,-1.48,-29.6
1.35288e-03,-1.52,-29.6
1.35292e-03,-1.52,-29.6
1.35296e-03,-1.48,-29.6
1.35300e-03,-1.4,-29.6
1.35304e-03,-1.44,-29.6
1.35308e-03,-1.4,-29.6
1.35312e-03,-1.4,-29.6
1.35316e-03,-1.4,-29.6
1.35320e-03,-1.4,-30.4
1.35324e-03,-1.36,-29.6
1.35328e-03,-1.36,-29.6
1.35332e-03,-1.36,-29.6
1.35336e-03,-1.32,-29.6
1.35340e-03,-1.32,-29.6
1.35344e-03,-1.28,-29.6
1.35348e-03,-1.32,-29.6
1.35352e-03,-1.28,-29.6
1.35356e-03,-1.28,-28.8
1.35360e-03,-1.2,-29.6
1.35364e-03,-1.24,-28.8
1.35368e-03,-1.2,-29.6
1.35372e-03,-1.2,-29.6
1.35376e-03,-1.16,-29.6
1.35380e-03,-1.16,-30.4
1.35384e-03,-1.12,-29.6
1.35388e-03,-1.12,-28.8
1.35392e-03,-1.08,-28.8
1.35396e-03,-1.04,-27.2
1.35400e-03,-1.04,-26.4
1.35404e-03,-1,-9.6
1.35408e-03,-0.88,-2.4
1.35412e-03,-0.92,0
1.35416e-03,-0.96,0.8
1.35420e-03,-0.88,-0.8
1.35424e-03,-0.88,0
1.35428e-03,-0.88,0.8
1.35432e-03,-0.76,0.8
1.35436e-03,-0.76,-0.8
1.35440e-03,-0.76,-1.6
1.35444e-03,-0.68,0
1.35448e-03,-0.72,0
1.35452e-03,-0.64,0
1.35456e-03,-0.6,0
1.35460e-03,-0.56,0
1.35464e-03,-0.6,-0.8
1.35468e-03,-0.48,0
1.35472e-03,-0.44,0
1.35476e-03,-0.44,-0.8
1.35480e-03,-0.36,0
1.35484e-03,-0.4,0
1.35488e-03,-0.36,-0.8
1.35492e-03,-0.28,0
1.35496e-03,-0.28,0
1.35500e-03,-0.24,0
1.35504e-03,-0.24,0
1.35508e-03,-0.16,0
1.35512e-03,-0.12,0
1.35516e-03,-0.12,0
1.35520e-03,-0.04,-0.8
1.35524e-03,-0.04,-0.8
1.35528e-03,-0.04,-0.8
1.35532e-03,-0.04,-0.8
1.35536e-03,0.04,-0.8
1.35540e-03,0.08,0
1.35544e-03,0.04,0
1.35548e-03,0.12,-0.8
1.35552e-03,0.12,0
1.35556e-03,0.2,0
1.35560e-03,0.16,0
1.35564e-03,0.28,0
1.35568e-03,0.28,0
1.35572e-03,0.32,0
1.35576e-03,0.28,-0.8
1.35580e-03,0.36,-1.6
1.35584e-03,0.36,-2.4
1.35588e-03,0.44,-2.4
1.35592e-03,0.44,4
1.35596e-03,0.56,38.4
1.35600e-03,0.64,34.4
1.35604e-03,0.48,26.4
1.35608e-03,0.6,28.8
1.35612e-03,0.64,32
1.35616e-03,0.6,28.8
1.35620e-03,0.72,26.4
1.35624e-03,0.76,28
1.35628e-03,0.68,29.6
1.35632e-03,0.72,30.4
1.35636e-03,0.76,28
1.35640e-03,0.8,28
1.35644e-03,0.92,29.6
1.35648e-03,0.92,28.8
1.35652e-03,0.92,28.8
1.35656e-03,0.92,28
1.35660e-03,0.96,28.8
1.35664e-03,0.96,28.8
1.35668e-03,1.08,29.6
1.35672e-03,1.04,28.8
1.35676e-03,1.08,28.8
1.35680e-03,1.08,28.8
1.35684e-03,1.12,28.8
1.35688e-03,1.12,28.8
1.35692e-03,1.16,28.8
1.35696e-03,1.16,28.8
1.35700e-03,1.2,28.8
1.35704e-03,1.24,29.6
1.35708e-03,1.24,29.6
1.35712e-03,1.32,28.8
1.35716e-03,1.28,29.6
1.35720e-03,1.28,28.8
1.35724e-03,1.32,29.6
1.35728e-03,1.32,28.8
1.35732e-03,1.36,28
1.35736e-03,1.36,30.4
1.35740e-03,1.4,29.6
1.35744e-03,1.4,28.8
1.35748e-03,1.36,28.8
1.35752e-03,1.44,28.8
1.35756e-03,1.44,28.8
1.35760e-03,1.44,28.8
1.35764e-03,1.44,28.8
1.35768e-03,1.48,29.6
1.35772e-03,1.48,28.8
1.35776e-03,1.52,29.6
1.35780e-03,1.52,28.8
1.35784e-03,1.52,28.8
1.35788e-03,1.52,28
1.35792e-03,1.52,28.8
1.35796e-03,1.56,28.8
1.35800e-03,1.52,28.8
1.35804e-03,1.56,28.8
1.35808e-03,1.56,28.8
1.35812e-03,1.52,28.8
1.35816e-03,1.56,28.8
1.35820e-03,1.56,28.8
1.35824e-03,1.56,28.8
1.35828e-03,1.56,28.8
1.35832e-03,1.56,28.8
1.35836e-03,1.52,28.8
1.35840e-03,1.56,28.8
1.35844e-03,1.56,28.8
1.35848e-03,1.52,28.8
1.35852e-03,1.52,29.6
1.35856e-03,1.52,29.6
1.35860e-03,1.52,28.8
1.35864e-03,1.48,28.8
1.35868e-03,1.52,28.8
1.35872e-03,1.52,29.6
1.35876e-03,1.52,29.6
1.35880e-03,1.48,28.8
1.35884e-03,1.48,28.8
1.35888e-03,1.48,28.8
1.35892e-03,1.44,29.6
1.35896e-03,1.44,29.6
1.35900e-03,1.44,28.8
1.35904e-03,1.44,29.6
1.35908e-03,1.4,30.4
1.35912e-03,1.36,28.8
1.35916e-03,1.36,28.8
1.35920e-03,1.36,29.6
1.35924e-03,1.36,28.8
1.35928e-03,1.36,29.6
1.35932e-03,1.32,29.6
1.35936e-03,1.28,28.8
1.35940e-03,1.28,28.8
1.35944e-03,1.24,28.8
1.35948e-03,1.28,29.6
1.35952e-03,1.24,29.6
1.35956e-03,1.2,28.8
1.35960e-03,1.2,28.8
1.35964e-03,1.16,29.6
1.35968e-03,1.16,28.8
1.35972e-03,1.12,28.8
1.35976e-03,1.12,28.8
1.35980e-03,1.12,28.8
1.35984e-03,1.04,26.4
1.35988e-03,1.04,24.8
1.35992e-03,1,12.8
1.35996e-03,0.88,3.2
1.36000e-03,0.92,0
1.36004e-03,0.96,-2.4
1.36008e-03,0.88,-3.2
1.36012e-03,0.84,-1.6
1.36016e-03,0.88,0
1.36020e-03,0.72,0
1.36024e-03,0.76,0.8
1.36028e-03,0.76,0
1.36032e-03,0.68,0
1.36036e-03,0.68,0
1.36040e-03,0.64,0
1.36044e-03,0.56,0
1.36048e-03,0.56,-0.8
1.36052e-03,0.56,0
1.36056e-03,0.52,0
1.36060e-03,0.48,0
1.36064e-03,0.44,0
1.36068e-03,0.4,0
1.36072e-03,0.4,0
1.36076e-03,0.36,0
1.36080e-03,0.32,0
1.36084e-03,0.28,0
1.36088e-03,0.28,-0.8
1.36092e-03,0.2,0
1.36096e-03,0.2,0
1.36100e-03,0.2,0
1.36104e-03,0.12,0
1.36108e-03,0.08,-0.8
1.36112e-03,0.04,-0.8
1.36116e-03,0.04,-0.8
1.36120e-03,0,0
1.36124e-03,0,0
1.36128e-03,-0.04,0
1.36132e-03,-0.08,0
1.36136e-03,-0.08,0
1.36140e-03,-0.12,0
1.36144e-03,-0.12,0
1.36148e-03,-0.16,0
1.36152e-03,-0.24,0
1.36156e-03,-0.24,0
1.36160e-03,-0.24,0
1.36164e-03,-0.28,0
1.36168e-03,-0.32,0.8
1.36172e-03,-0.4,1.6
1.36176e-03,-0.4,1.6
1.36180e-03,-0.44,-1.6
1.36184e-03,-0.56,-36.8
1.36188e-03,-0.6,-26.4
1.36192e-03,-0.48,-24.8
1.36196e-03,-0.56,-31.2
1.36200e-03,-0.56,-33.6
1.36204e-03,-0.56,-28.8
1.36208e-03,-0.68,-28
1.36212e-03,-0.76,-29.6
1.36216e-03,-0.68,-32
1.36220e-03,-0.76,-29.6
1.36224e-03,-0.76,-28.8
1.36228e-03,-0.8,-29.6
1.36232e-03,-0.84,-31.2
1.36236e-03,-0.88,-29.6
1.36240e-03,-0.88,-28.8
1.36244e-03,-0.92,-29.6
1.36248e-03,-0.92,-30.4
1.36252e-03,-0.96,-30.4
1.36256e-03,-1.04,-29.6
1.36260e-03,-1,-29.6
1.36264e-03,-1.04,-30.4
1.36268e-03,-1.04,-29.6
1.36272e-03,-1.08,-28.8
1.36276e-03,-1.12,-30.4
1.36280e-03,-1.16,-29.6
1.36284e-03,-1.16,-29.6
1.36288e-03,-1.2,-29.6
1.36292e-03,-1.24,-29.6
1.36296e-03,-1.24,-29.6
1.36300e-03,-1.24,-30.4
1.36304e-03,-1.28,-29.6
1.36308e-03,-1.24,-29.6
1.36312e-03,-1.28,-29.6
1.36316e-03,-1.32,-29.6
1.36320e-03,-1.36,-29.6
1.36324e-03,-1.36,-29.6
1.36328e-03,-1.36,-29.6
1.36332e-03,-1.36,-29.6
1.36336e-03,-1.36,-29.6
1.36340e-03,-1.4,-29.6
1.36344e-03,-1.44,-28.8
1.36348e-03,-1.44,-30.4
1.36352e-03,-1.44,-29.6
1.36356e-03,-1.44,-29.6
1.36360e-03,-1.48,-29.6
1.36364e-03,-1.48,-30.4
1.36368e-03,-1.48,-29.6
1.36372e-03,-1.48,-29.6
1.36376e-03,-1.52,-29.6
1.36380e-03,-1.48,-29.6
1.36384e-03,-1.52,-29.6
1.36388e-03,-1.52,-30.4
1.36392e-03,-1.52,-28.8
1.36396e-03,-1.52,-30.4
1.36400e-03,-1.52,-30.4
1.36404e-03,-1.56,-29.6
1.36408e-03,-1.52,-29.6
1.36412e-03,-1.52,-29.6
1.36416e-03,-1.52,-29.6
1.36420e-03,-1.52,-29.6
1.36424e-03,-1.56,-29.6
1.36428e-03,-1.52,-29.6
1.36432e-03,-1.52,-29.6
1.36436e-03,-1.56,-30.4
1.36440e-03,-1.48,-29.6
1.36444e-03,-1.52,-30.4
1.36448e-03,-1.52,-30.4
1.36452e-03,-1.48,-29.6
1.36456e-03,-1.48,-30.4
1.36460e-03,-1.52,-29.6
1.36464e-03,-1.48,-29.6
1.36468e-03,-1.48,-29.6
1.36472e-03,-1.48,-29.6
1.36476e-03,-1.44,-29.6
1.36480e-03,-1.44,-29.6
1.36484e-03,-1.44,-29.6
1.36488e-03,-1.44,-29.6
1.36492e-03,-1.4,-29.6
1.36496e-03,-1.4,-29.6
1.36500e-03,-1.4,-28.8
1.36504e-03,-1.36,-29.6
1.36508e-03,-1.32,-28.8
1.36512e-03,-1.32,-29.6
1.36516e-03,-1.32,-29.6
1.36520e-03,-1.32,-28.8
1.36524e-03,-1.28,-29.6
1.36528e-03,-1.28,-29.6
1.36532e-03,-1.24,-30.4
1.36536e-03,-1.24,-29.6
1.36540e-03,-1.24,-29.6
1.36544e-03,-1.16,-30.4
1.36548e-03,-1.16,-30.4
1.36552e-03,-1.16,-29.6
1.36556e-03,-1.12,-30.4
1.36560e-03,-1.12,-29.6
1.36564e-03,-1.08,-29.6
1.36568e-03,-1.08,-28.8
1.36572e-03,-1.04,-28.8
1.36576e-03,-1,-26.4
1.36580e-03,-0.96,-12.8
1.36584e-03,-0.88,-2.4
1.36588e-03,-0.92,0.8
1.36592e-03,-0.96,0
1.36596e-03,-0.88,-0.8
1.36600e-03,-0.88,0
1.36604e-03,-0.88,0.8
1.36608e-03,-0.76,0
1.36612e-03,-0.76,-0.8
1.36616e-03,-0.76,-0.8
1.36620e-03,-0.68,0
1.36624e-03,-0.64,0
1.36628e-03,-0.64,0
1.36632e-03,-0.56,0
1.36636e-03,-0.6,0
1.36640e-03,-0.56,0
1.36644e-03,-0.52,-0.8
1.36648e-03,-0.48,-0.8
1.36652e-03,-0.48,0
1.36656e-03,-0.36,0
1.36660e-03,-0.36,0
1.36664e-03,-0.36,0
1.36668e-03,-0.28,0
1.36672e-03,-0.24,-0.8
1.36676e-03,-0.24,-0.8
1.36680e-03,-0.2,0
1.36684e-03,-0.16,-0.8
1.36688e-03,-0.12,0
1.36692e-03,-0.08,0
1.36696e-03,-0.08,0
1.36700e-03,-0.04,0
1.36704e-03,0,0
1.36708e-03,-0.04,0
1.36712e-03,0,0
1.36716e-03,0.04,-0.8
1.36720e-03,0.08,-0.8
1.36724e-03,0.12,0
1.36728e-03,0.12,0
1.36732e-03,0.16,-0.8
1.36736e-03,0.2,-0.8
1.36740e-03,0.24,0
1.36744e-03,0.28,-0.8
1.36748e-03,0.32,0
1.36752e-03,0.32,-0.8
1.36756e-03,0.36,-1.6
1.36760e-03,0.4,-1.6
1.36764e-03,0.44,-2.4
1.36768e-03,0.44,5.6
1.36772e-03,0.6,31.2
1.36776e-03,0.6,34.4
1.36780e-03,0.52,29.6
1.36784e-03,0.64,28.8
1.36788e-03,0.56,30.4
1.36792e-03,0.6,30.4
1.36796e-03,0.76,27.2
1.36800e-03,0.76,26.4
1.36804e-03,0.72,28.8
1.36808e-03,0.76,29.6
1.36812e-03,0.8,29.6
1.36816e-03,0.8,28
1.36820e-03,0.88,30.4
1.36824e-03,0.88,29.6
1.36828e-03,0.92,28
1.36832e-03,0.96,27.2
1.36836e-03,0.96,29.6
1.36840e-03,1,28.8
1.36844e-03,1.04,29.6
1.36848e-03,1.04,28
1.36852e-03,1.04,28.8
1.36856e-03,1.12,29.6
1.36860e-03,1.16,28
1.36864e-03,1.16,29.6
1.36868e-03,1.2,29.6
1.36872e-03,1.2,28.8
1.36876e-03,1.2,28.8
1.36880e-03,1.2,29.6
1.36884e-03,1.24,28.8
1.36888e-03,1.28,28.8
1.36892e-03,1.32,28.8
1.36896e-03,1.28,28.8
1.36900e-03,1.32,28
1.36904e-03,1.32,28.8
1.36908e-03,1.36,28.8
1.36912e-03,1.4,29.6
1.36916e-03,1.4,29.6
1.36920e-03,1.4,28.8
1.36924e-03,1.4,28.8
1.36928e-03,1.4,28
1.36932e-03,1.44,29.6
1.36936e-03,1.44,28
1.36940e-03,1.44,28.8
1.36944e-03,1.48,28.8
1.36948e-03,1.52,28.8
1.36952e-03,1.52,29.6
1.36956e-03,1.48,28.8
1.36960e-03,1.48,28.8
1.36964e-03,1.52,28.8
1.36968e-03,1.52,28.8
1.36972e-03,1.56,28
1.36976e-03,1.56,28.8
1.36980e-03,1.56,28.8
1.36984e-03,1.56,28.8
1.36988e-03,1.56,29.6
1.36992e-03,1.52,29.6
1.36996e-03,1.56,28.8
1.37000e-03,1.56,28.8
1.37004e-03,1.52,28
1.37008e-03,1.56,28.8
1.37012e-03,1.56,29.6
1.37016e-03,1.56,28.8
1.37020e-03,1.56,28.8
1.37024e-03,1.52,28.8
1.37028e-03,1.56,28.8
1.37032e-03,1.48,28.8
1.37036e-03,1.52,29.6
1.37040e-03,1.52,29.6
1.37044e-03,1.48,28.8
1.37048e-03,1.52,28.8
1.37052e-03,1.52,28.8
1.37056e-03,1.48,28.8
1.37060e-03,1.48,28.8
1.37064e-03,1.52,28.8
1.37068e-03,1.44,29.6
1.37072e-03,1.44,28.8
1.37076e-03,1.44,28.8
1.37080e-03,1.4,28.8
1.37084e-03,1.4,29.6
1.37088e-03,1.36,29.6
1.37092e-03,1.36,28.8
1.37096e-03,1.36,29.6
